time,ax,ay,az,gx,gy,gz,label
8952,-3.948,0.079,11.949,-0.116,2.539,-2.884,0
8976,-3.955,0.124,11.971,0.189,3.432,-2.472,0
9000,-3.986,0.199,12.033,0.807,4.302,-2.831,0
9024,-4.044,0.153,11.909,0.952,3.195,-2.991,0
9048,-4.025,0.132,11.928,0.441,3.585,-2.846,0
9072,-3.974,0.115,11.966,1.120,2.684,-2.571,0
9096,-4.044,0.127,11.947,1.433,3.233,-3.098,0
9120,-4.101,0.151,12.002,0.991,3.493,-3.044,0
9144,-4.087,0.096,11.909,1.113,3.898,-2.701,0
9168,-4.135,0.175,11.885,1.090,3.753,-2.739,0
9192,-4.099,0.108,11.945,0.021,4.142,-2.854,0
9216,-4.140,0.148,11.959,0.227,3.783,-3.044,0
9240,-4.130,0.120,11.940,0.701,3.294,-2.770,0
9264,-4.123,0.120,11.926,0.372,3.936,-2.976,0
9288,-4.187,0.158,11.890,0.533,3.440,-3.006,0
9312,-4.140,0.141,11.949,0.433,3.111,-2.647,0
9336,-4.192,0.177,11.890,0.418,3.470,-3.037,0
9360,-4.161,0.163,11.801,-0.063,2.730,-2.854,0
9384,-4.219,0.180,11.882,-0.139,2.516,-2.594,0
9408,-4.195,0.136,11.815,-0.078,3.287,-2.861,0
9432,-4.199,0.129,11.918,0.029,3.577,-3.228,0
9456,-4.276,0.180,11.863,0.525,3.119,-3.014,0
9480,-4.266,0.220,11.839,0.525,3.134,-2.884,0
9504,-4.243,0.139,11.770,0.212,2.737,-2.518,0
9528,-4.252,0.165,11.808,0.372,3.417,-2.770,0
9552,-4.262,0.192,11.801,0.212,3.638,-3.144,0
9576,-4.302,0.175,11.772,-0.208,3.081,-3.083,0
9600,-4.283,0.136,11.787,-0.429,3.188,-2.960,0
9624,-4.319,0.158,11.902,-0.063,2.859,-2.777,0
9648,-4.326,0.117,11.784,0.204,1.974,-2.800,0
9672,-4.353,0.158,11.770,-0.002,2.539,-2.770,0
9696,-4.374,0.213,11.806,-0.154,2.989,-2.647,0
9720,-4.322,0.148,11.806,-0.254,3.356,-2.640,0
9744,-4.353,0.165,11.791,0.265,3.241,-2.388,0
9768,-4.362,0.160,11.803,0.540,3.523,-2.083,0
9792,-4.401,0.165,11.751,0.166,4.012,-2.625,0
9816,-4.401,0.144,11.739,-0.032,3.798,-2.869,0
9840,-4.472,0.158,11.787,0.181,4.371,-2.846,0
9864,-4.511,0.148,11.768,0.044,4.058,-2.922,0
9888,-4.427,0.081,11.710,-0.437,4.081,-3.006,0
9912,-4.448,0.158,11.787,-0.597,4.180,-2.960,0
9936,-4.511,0.105,11.827,-0.368,3.073,-2.808,0
9960,-4.429,0.110,11.684,-0.116,3.516,-2.800,0
9984,-4.551,0.196,11.739,0.441,3.898,-2.426,0
10008,-4.532,0.108,11.746,0.624,3.386,-2.373,0
10032,-4.535,0.115,11.722,0.914,4.012,-2.869,0
10056,-4.530,0.144,11.751,1.426,2.027,-2.976,0
10080,-4.592,0.194,11.641,1.456,2.462,-2.922,0
